ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday3,4362,4797,779,5.270132468223313,False,381,0.4041994750656168,1.1255439665568923,8.491277799163678,0.02228681837050834,-5.082589236031062,0.6456692913385826,128,0.3828125,-0.09999999999999998,-4.682589236031072,7.5,0.8832592899903345,55,0.5,60,0.38333333333333336,1.0537502325072836,0.5865979003041333,0.009776631671735555,-2.2,0.75,20,0.35,-0.09999999999999998,-1.4,3.6865979003041343,6.284710358480221,60,1.0
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr-999.000_maxday3,5225,4713,616,4.8488658690968505,False,375,0.39466666666666667,1.0776613538007145,5.258231724954288,0.014021951266544768,-6.028339103317698,0.05333333333333334,126,0.373015873015873,-0.09999999999999998,-5.728339103317706,7.5,1.4263350100009524,55,0.6666666666666666,56,0.26785714285714285,0.6097560975609756,-4.8,-0.08571428571428572,-4.999999999999996,0.0,19,0.21052631578947367,-0.09999999999999998,-4.800000000000001,2.6999999999999997,-0.5625,56,0.0
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr-0.092_maxday1,6003,4551,793,5.427778898506111,False,124,0.4274193548387097,1.247757847533632,5.261904761904763,0.0424347158218126,-1.838095238095237,0.4838709677419355,124,0.4274193548387097,-0.3,-1.838095238095237,2.5,0.4751131221719456,19,0.6666666666666666,22,0.5454545454545454,2.0000000000000004,3.000000000000001,0.1363636363636364,-1.299999999999999,0.4090909090909091,22,0.5454545454545454,0.5,-1.299999999999999,2.5,0.833333333333333,22,1.0
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.400_maxday2,6817,4530,793,5.941769837036761,False,88,0.48863636363636365,1.580179965230696,7.716393525919782,0.08768629006727024,-1.799999999999999,0.38636363636363635,58,0.603448275862069,0.2,-1.7999999999999998,5.0,0.6479710998674096,9,0.6666666666666666,13,0.3076923076923077,0.7407407407407408,-0.7,-0.05384615384615384,-1.2,0.0,7,0.5714285714285714,0.2,-0.9,0.5,-0.7142857142857143,13,0.0
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-0.100_maxday1,7669,4471,783,7.070858677833795,False,120,0.525,1.8297434998075128,14.188613846708474,0.11823844872257062,-2.2999999999999963,0.5083333333333333,120,0.525,0.5,-2.2999999999999963,2.5,0.1761976206421291,18,0.8333333333333334,20,0.35,0.8974358974358977,-0.39999999999999986,-0.019999999999999993,-1.5,0.4,20,0.35,-0.3,-1.5,2.5,-6.250000000000003,20,0.0
SPXW,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr-0.101_maxday2,8317,4606,736,6.4734440142302505,False,245,0.4448979591836735,1.3185874995462257,12.99836998148601,0.05305457135300412,-3.3000000000000016,0.5387755102040817,124,0.6935483870967742,0.2,-2.9999999999999982,5.0,0.384663616062757,37,0.8333333333333334,38,0.3684210526315789,0.9930942833724629,-0.04867616016135129,-0.001280951583193455,-2.4486761601613516,0.7105263157894737,19,0.631578947368421,0.2,-2.4486761601613516,2.7513238398386486,-56.523025454731545,38,0.0
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday1,3974,4524,692,6.164559561241833,False,128,0.4609375,1.4251207729468598,8.799999999999999,0.06874999999999999,-2.799999999999997,0.203125,128,0.4609375,-0.3,-2.799999999999997,2.5,0.2840909090909091,19,1.0,20,0.25,0.5555555555555557,-2.0,-0.1,-2.9,0.15,20,0.25,-0.3,-2.9,2.5,-1.25,20,0.0
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.500_maxday1,4771,4419,550,4.552710150148664,False,37,0.43243243243243246,1.26984126984127,1.7,0.04594594594594594,-1.9000000000000001,0.05405405405405406,37,0.43243243243243246,-0.3,-1.9000000000000001,2.5,1.4705882352941178,4,0.6666666666666666,3,0.3333333333333333,0.8333333333333334,-0.09999999999999998,-0.033333333333333326,-0.6,0.0,3,0.3333333333333333,-0.3,-0.6,-0.09999999999999998,1.0,3,0.0
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.040_maxday2,5526,4214,765,5.431929668820306,False,235,0.4127659574468085,1.1673630058630229,6.860050181290097,0.029191702899106796,-3.499999999999998,0.4297872340425532,121,0.5785123966942148,0.2,-3.1999999999999997,5.0,0.728857642125834,36,0.6666666666666666,43,0.46511627906976744,1.4492753623188408,3.1,0.07209302325581396,-2.1999999999999975,0.6511627906976745,22,0.6363636363636364,0.2,-1.8999999999999986,5.0,1.6129032258064515,43,1.0
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-0.084_maxday2,6323,4182,637,6.915524663238631,False,249,0.4578313253012048,1.403630889879888,16.265925221640376,0.065325000890122,-3.300000000000007,0.43373493975903615,125,0.688,0.2,-3.1999999999999993,5.0,0.30739106026062024,37,0.8333333333333334,36,0.5277777777777778,1.7910021168006696,4.034110795683414,0.11205863321342818,-1.5999999999999979,0.4722222222222222,18,0.7222222222222222,0.2,-1.5999999999999996,5.0,1.2394305097792822,36,1.0
