ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,call_d25_strike,call_d25_opt_status,call_d25_opt_max_ret,call_d25_opt_min_ret,call_d35_strike,call_d35_opt_status,call_d35_opt_max_ret,call_d35_opt_min_ret,put_d25_strike,put_d25_opt_status,put_d25_opt_max_ret,put_d25_opt_min_ret,put_d35_strike,put_d35_opt_status,put_d35_opt_max_ret,put_d35_opt_min_ret,action,score,realized_return,exit_minutes,status,exit_reason,date,deploy_config,direction,config_id
QQQ,20230104,825,12.010934692632258,executable_quote,-0.838709676256413,30,-0.8305084645165957,30,0.22222222222222232,30,0.3294117218070389,30,18.485090397722466,780.0,18.02254766973515,106652920.69979435,67157264.27103283,13165218.809587175,202301,269.0,-1,-0.06451616314521791,-1.0,268.0,-1,-0.03389827426361236,-1.0,265.0,1,1.9444443892549605,-0.9444444478937872,266.0,1,1.811764750431152,-0.6117647013449753,CALL,1.0,-0.8305084645165957,30,-1,stop,20230104,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230104,860,2.9032269291384694,executable_quote,-0.9152542386579636,30,-0.918604656159394,30,2.315789615678657,30,2.096154033079662,30,21.64362131473061,815.0,21.578039150000226,2510182544.485366,2350841414.107671,53113710.12589836,202301,3875.0,-1,-0.22033901181723692,-1.0,3870.0,-1,-0.20930233847585555,-1.0,3845.0,1,3.921052894103563,-1.0,3850.0,1,3.3846153987229934,-1.0,CALL,1.0,-0.9152542386579636,30,-1,stop,20230104,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230105,680,-4.643702642112002,executable_quote,0.3888889256818804,130,0.4843749778810891,130,-0.6195652095041111,121,-0.6688311668205551,123,-22.118313040309744,635.0,-21.961124824457308,-4035165040.4983425,-3448222866.680599,-195647391.2725811,202301,3830.0,1,0.9722222479773164,-0.5416666611477179,3820.0,1,0.9687500302679832,-0.4531250081490724,3790.0,-1,0.2826087429753332,-0.9239130431965754,3800.0,-1,0.25974026617422385,-0.8766233751154162,CALL,1.0,-0.24999996688630755,90,0,horizon,20230105,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230105,680,-6.321325895092267,executable_quote,0.4528302311175849,130,0.4528302311175849,130,-0.6470588351306616,121,-0.6896551511517313,123,-20.72204466653459,635.0,-20.583185915170816,-998779573.9133453,-869288756.521439,-43163605.79730213,202301,381.0,1,1.0,-0.471698082439751,381.0,1,1.0,-0.471698082439751,377.0,-1,0.3235293627816507,-0.9117647087826655,378.0,-1,0.29310348548447007,-0.8965517234734917,CALL,1.0,-0.1698112804382943,90,0,horizon,20230105,thr-inf_maxday1,D1_INVERTED,S40_H90
QQQ,20230105,685,-19.428521734924374,executable_quote,0.28571433133008517,30,0.33333333333333326,30,-0.677419352512826,43,-0.6491227973861375,70,-18.890018835930878,640.0,-18.662574190440147,-159893548.4645728,-127365846.28019567,-10842567.394792372,202301,264.0,1,1.2499999733907838,-0.5714285828325213,263.0,1,1.2037037221001983,-0.48148149987797606,260.0,-1,-0.12903223015391263,-0.9032258093589675,261.0,-1,-0.10526316339839759,-0.8771929803922676,CALL,1.0,0.33333333333333326,30,1,trail,20230105,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230105,775,-8.368555621370843,executable_quote,1.250000165568462,34,1.2040816286810734,34,-0.6097560826686785,30,-0.660714284193759,32,-22.094950480398964,730.0,-21.930291336837584,-3941985944.699274,-3343524531.6176143,-199487137.6938866,202301,3825.0,1,1.6666668432730263,-1.0,3820.0,1,1.5714285992324868,-1.0,3795.0,-1,0.17073178106940157,-0.9878048775833962,3800.0,-1,0.1964285577438314,-0.9553571420968795,CALL,1.0,1.250000165568462,34,1,trail,20230105,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230105,780,-11.818435875735611,executable_quote,1.1025641613458057,30,1.1025641613458057,30,-0.7000000111758707,30,-0.7000000111758707,30,-18.973867021675005,735.0,-18.767064143269128,-173878444.10072577,-141394460.7309753,-10827994.45658349,202301,263.0,1,2.051282309921545,-1.0,263.0,1,2.051282309921545,-1.0,261.0,-1,0.17499997951090362,-0.9750000009313226,261.0,-1,0.17499997951090362,-0.9750000009313226,CALL,1.0,1.1025641613458057,30,1,trail,20230105,thr-inf_maxday2,D1_INVERTED,S40_H90
QQQ,20230106,680,-22.1786468031282,executable_quote,1.0,35,0.7042254573460334,39,-0.6739130364361243,32,-0.6739130364361243,32,15.722965311453864,635.0,-18.906586833916634,6735921.378485099,-162564731.44444233,56433550.940975815,202301,267.0,1,3.666666335529764,-0.27777783296726144,266.0,1,2.605633831194436,-0.18309859036689846,264.0,-1,-0.08695656680880426,-0.956521740890969,264.0,-1,-0.08695656680880426,-0.956521740890969,PUT,1.0,-0.456521748989426,30,-1,stop,20230106,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230106,680,-10.153892208657478,executable_quote,0.7142857467236177,35,0.5789474212561967,39,-0.6097560826686785,37,-0.6212121157387838,113,21.76724102858266,635.0,20.998488101368395,2840486076.66765,1316823324.3187814,507887584.1162896,202301,3885.0,1,1.5238097292495785,-0.5238095021842548,3880.0,1,1.4912281200752968,-0.4736841929146012,3845.0,-1,0.02439022120941492,-0.9512195103335848,3855.0,-1,0.03030307408973054,-0.9545454520824527,PUT,1.0,-0.47560972063971074,31,-1,stop,20230106,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230106,680,-8.55729932171534,executable_quote,0.6222223075819626,39,0.5365853676265511,39,-0.636363642521141,107,-0.6417910617054845,127,21.099026448391413,635.0,20.658354474398248,1456098517.7251925,937150525.3307462,172982664.13148212,202301,387.0,1,1.5555555702727522,-0.44444442972724785,386.0,1,1.3292682722946632,-0.36585367626551024,383.0,-1,0.0,-0.9318181829727139,384.0,-1,0.04477607558580465,-0.925373135075242,PUT,1.0,-0.4029850806019357,31,-1,stop,20230106,thr-inf_maxday1,D1_INVERTED,S40_H90
QQQ,20230106,710,1.127561761822271,executable_quote,0.44444442972724785,30,0.44444442972724785,30,-0.6153845955457906,76,-0.6170212604061626,96,17.946028074685884,665.0,17.446959388401716,62210108.3773873,37767494.6945694,8147537.894272633,202301,267.0,1,3.4888889654183117,-0.3111110875635965,267.0,1,3.4888889654183117,-0.3111110875635965,264.0,-1,-0.23076919109158112,-0.961538460987383,265.0,-1,-0.19148936979691877,-0.9574468093538457,CALL,1.0,0.44444442972724785,30,1,trail,20230106,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230106,715,19.500856272036682,executable_quote,-0.6410256559170049,30,-0.6018518412227658,30,0.24390244469764633,65,0.2537313220388875,51,22.19249650451973,670.0,21.962853117940917,4345890419.203544,3454187560.6790166,297234286.17484236,202301,3895.0,-1,1.4615384991587494,-0.7948717968311849,3890.0,-1,1.4444443659527324,-0.7592592723412113,3860.0,1,0.5121951106047073,-0.9634146318415812,3870.0,1,0.6119403728638939,-0.95522387754309,CALL,1.0,-0.6410256559170049,30,-1,stop,20230106,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230106,750,-11.227225122971696,executable_quote,0.24324320144597644,74,0.3269231439342184,74,-0.6046511692379277,61,-0.6160714050032651,63,21.82846400433326,705.0,21.79585711386574,3019822838.916722,2922943851.019093,32292995.965876263,202301,3885.0,1,4.756756476366759,-0.4594594664256706,3880.0,1,4.000000183398914,-0.42307690191550995,3855.0,-1,0.06976737223038021,-0.9883720933657649,3860.0,-1,0.10714284193759038,-0.9910714282863298,PUT,1.0,-0.418604676951711,43,-1,stop,20230106,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230106,795,8.425082515581828,executable_quote,0.48484853520319016,30,0.44897954417287966,30,-0.6052631529414422,41,-0.6057692254788776,43,21.973287055305153,750.0,21.82846400433326,3490417016.5965605,3019822838.916722,156864725.89327955,202301,3885.0,1,5.454545316617349,-0.18181815554616165,3880.0,1,4.306122345707906,-0.16326534187034014,3860.0,-1,0.07894735686336518,-1.0,3865.0,-1,0.07692309808448994,-1.0,CALL,1.0,0.48484853520319016,30,1,trail,20230106,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230109,680,10.926128920318856,executable_quote,-0.6052631372560091,81,-0.6052631372560091,81,1.5312500640284283,150,0.24999997339078361,139,19.16583407049342,635.0,19.122948103607452,210676442.312135,201832377.92996803,2948021.460722327,202301,276.0,-1,0.1315789803903853,-0.9736842107842999,276.0,-1,0.1315789803903853,-0.9736842107842999,273.0,1,1.968750029103831,-0.5,274.0,1,1.9285713905582624,-0.3750000133046082,CALL,1.0,-0.42105262745120187,59,-1,stop,20230109,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230109,680,6.2357531822554435,executable_quote,-0.6184210352950477,75,-0.6388888864360229,76,0.2068965120349584,69,0.2678571474187228,69,22.752074790836502,635.0,22.580553024616837,7605023028.334909,6406333994.019627,399563011.4384276,202301,3960.0,-1,0.07894735686336518,-0.9868421049019802,3955.0,-1,0.11111109148818321,-0.9814814815325829,3930.0,1,5.275862125664345,-0.2758621256643451,3940.0,1,3.732142937730771,-0.23214281000653014,CALL,1.0,-0.4473684392147119,48,-1,stop,20230109,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230109,680,5.850910388303099,executable_quote,-0.6896551511517313,76,-0.6065573950699339,77,0.23809523133734167,69,0.23809523133734167,69,21.12538642123129,635.0,20.99961853041824,1494991593.2997642,1318312741.3407621,58892950.653000675,202301,395.0,-1,0.06896555622182587,-0.9655172411578306,394.0,-1,0.09836065733954968,-0.9672131162558278,392.0,1,4.166667009629911,-0.23809523133734167,392.0,1,4.166667009629911,-0.23809523133734167,CALL,1.0,-0.4262295314234703,56,-1,stop,20230109,thr-inf_maxday1,D1_INVERTED,S40_H90
SPXW,20230109,735,-10.161132988908417,executable_quote,-0.6142857074737549,48,-0.6346153757981292,50,0.7027027323091,31,0.6346154445727219,31,22.748549610423627,690.0,22.719791892823313,7578261148.0544405,7363431464.962528,71609894.36397076,202301,3955.0,-1,-0.05714287076677593,-1.0,3950.0,-1,-0.03846150319251662,-1.0,3930.0,1,7.891892189697417,-0.10810813248984708,3935.0,1,6.250000412647556,-0.07692300638503313,PUT,1.0,0.7027027323091,31,1,trail,20230109,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230109,745,2.912466065660979,executable_quote,-0.6206896463132214,70,-0.6206896463132214,70,0.039999961853027344,30,0.1041666317420693,30,19.10545064384146,700.0,19.10322774374502,198331541.1930219,197891159.63219818,146793.8536079029,202301,276.0,-1,0.034482829494228984,-1.0,276.0,-1,0.034482829494228984,-1.0,273.0,1,7.039999961853027,-0.36000001430511475,274.0,1,5.20833351183683,-0.27083332945282257,CALL,1.0,-0.41379308041437557,30,-1,stop,20230109,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230109,800,-0.1526763323200786,executable_quote,-0.8333333273126621,30,-0.7959183713189266,30,2.2631580708539887,30,1.9047619912629803,30,22.654954731880913,755.0,22.640211333463046,6901155730.766091,6800155614.255673,33666705.50347265,202301,3945.0,-1,0.12121215186281131,-1.0,3940.0,-1,0.14285710115126982,-1.0,3920.0,1,8.964912480301187,-0.3684210482286503,3925.0,1,7.0,-0.33333331441122305,PUT,1.0,2.2631580708539887,30,1,trail,20230109,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230110,700,-18.216616942274833,executable_quote,0.15151515370448654,36,0.16129032754253037,36,-0.6184210352950477,33,-0.6044775864466649,59,-20.546605572538162,655.0,-20.22735775655913,-838064455.487707,-609017618.1638075,-76348945.77463317,202301,3910.0,1,1.4848484629551346,-0.3030303074089731,3900.0,1,1.548387205935669,-0.27419352605861314,3870.0,-1,0.1578947764684624,-0.9868421049019802,3880.0,-1,0.14925373559222255,-0.9776119387715451,CALL,1.0,0.15151515370448654,36,1,trail,20230110,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230110,700,-17.512044737528765,executable_quote,0.14814811135515904,36,0.14814811135515904,36,-0.6078431240781732,59,-0.6666666548403479,60,-20.32568540363082,655.0,-20.192225606993254,-671943892.7986854,-587993002.506273,-27983630.0974708,202301,389.0,1,1.4629629445664682,-0.25925927765575385,389.0,1,1.4629629445664682,-0.25925927765575385,386.0,-1,0.176470656983444,-0.9607843138687155,387.0,-1,0.16666672579826058,-0.9523809519585839,CALL,1.0,0.14814811135515904,36,1,trail,20230110,thr-inf_maxday1,D1_INVERTED,S40_H90
SPXW,20230110,790,13.99512686228288,executable_quote,-0.6271186420130546,96,-0.6444444391462538,112,-0.24285711560930523,30,-0.6,67,20.415317078805376,745.0,-19.401390125780335,734952976.4010059,-266634701.93346834,333862559.44482476,202301,3920.0,-1,0.08474576134203637,-1.0,3915.0,-1,0.2000000211927626,-0.8888888888888888,3895.0,-1,0.5142857687813895,-1.0,3900.0,-1,0.48000001907348633,-1.0,CALL,1.0,-0.4576271193289818,35,-1,stop,20230110,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230110,830,-1.6887135520105012,executable_quote,-0.7045454717864672,72,0.194444529068325,33,-0.6296296361706056,31,-0.6341463329535306,42,20.558914029259363,785.0,19.444687129212223,848443479.4302559,278432752.67867064,190003575.58386174,202301,3920.0,-1,0.4545454446934474,-1.0,3915.0,1,0.5000000662273849,-0.861111107431812,3895.0,-1,0.2222221829763662,-1.0,3900.0,-1,0.2195122234882314,-1.0,PUT,1.0,-0.5925925909573486,30,-1,stop,20230110,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230110,860,16.917047879185798,executable_quote,-0.6000000248352677,32,-0.6000000248352677,32,0.4666666004392863,48,0.6750000167638062,48,18.397895765127785,815.0,-13.814424403428308,97747262.84942795,-998913.4351163685,32915392.094848108,202301,273.0,-1,0.06666660043928618,-0.9666666687362723,273.0,-1,0.06666660043928618,-0.9666666687362723,271.0,1,0.8666666004392862,-1.0,272.0,1,0.9750000242143866,-1.0,CALL,1.0,-0.5333333498901784,30,-1,stop,20230110,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230110,860,13.458286869083569,executable_quote,-0.6666666445908718,30,-0.6562499976716936,31,0.33333333333333326,49,0.4565217278630158,49,21.042399683020466,815.0,20.352350611671582,1375935475.1434395,690102441.3239487,228611011.2731636,202301,3925.0,-1,-0.02777775202268362,-1.0,3920.0,-1,0.0,-1.0,3905.0,1,0.9333333969116211,-1.0,3910.0,1,0.9347825658794604,-1.0,CALL,1.0,-0.6666666445908718,30,-1,stop,20230110,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230111,680,33.577132399065235,executable_quote,0.5952381847802231,66,0.5952381847802231,66,-0.6551723987324763,59,-0.6226414834404792,59,19.541300844847086,635.0,19.140996703730757,306675530.15051854,205508242.14642745,33722429.33469703,202301,276.0,1,1.119047651147627,-0.21428565853306858,276.0,1,1.119047651147627,-0.21428565853306858,273.0,-1,0.034482829494228984,-0.9310344823156611,274.0,-1,0.01886802001456611,-0.8867924492494538,CALL,1.0,0.5952381847802231,66,1,trail,20230111,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230111,680,17.624668998037496,executable_quote,0.5438597342460945,65,0.37209298457243345,66,-0.6071428449786433,62,-0.6071428419375904,63,22.395724305819655,635.0,22.306433342813513,5325243662.078685,4870358292.102008,151628456.6588923,202301,3955.0,1,1.1754386023617998,-0.2807017470477505,3950.0,1,1.0930231629738403,-0.18604654773239548,3925.0,-1,0.0,-0.9404761877730319,3930.0,-1,0.017857126131349377,-0.9196428579031205,CALL,1.0,0.5438597342460945,65,1,trail,20230111,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230111,680,18.377222619259115,executable_quote,0.3333332505491078,66,0.40277770879092323,66,-0.6279069912504541,87,-0.6081081244351654,103,20.703277637346293,635.0,20.587112757809486,980210239.1113104,872709027.718102,35833737.13106946,202301,394.0,1,1.027777750183036,-0.19444449963392818,393.0,1,0.916666583882441,-0.12500004139211274,391.0,-1,0.023255791388182345,-0.8837209304340341,392.0,-1,0.02702700090373522,-0.8513513540725276,CALL,1.0,0.40277770879092323,66,1,trail,20230111,thr-inf_maxday1,D1_INVERTED,S40_H90
SPXW,20230111,745,8.212840486165884,executable_quote,-0.655172425132869,102,0.5217391619835556,180,-0.6666666445908718,50,-0.6020408143405367,76,22.797365505656728,700.0,22.414978086253974,7957378954.697494,5428768155.162641,842870266.5116177,202301,3960.0,-1,0.6206895361048752,-0.655172425132869,3955.0,1,0.7826086911452064,-0.5543478272136984,3935.0,-1,0.13888889256818815,-1.0,3940.0,-1,0.16326524455663627,-0.9897959184138937,CALL,1.0,-0.4482758719912604,33,-1,stop,20230111,thr-inf_maxday4,D1_INVERTED,S40_H90
QQQ,20230111,750,5.801858830141171,executable_quote,-0.6176470768699183,97,-0.6176470768699183,97,-0.636363642521141,110,-0.636363642521141,110,19.783498562073568,705.0,19.531404843921703,390718753.8503907,303655635.8936641,29021039.31890885,202301,277.0,-1,0.11764703304297397,-0.8235294175653308,277.0,-1,0.11764703304297397,-0.8235294175653308,275.0,-1,0.15909089369714735,-0.9772727276575713,275.0,-1,0.15909089369714735,-0.9772727276575713,CALL,1.0,-0.4117647033042974,47,-1,stop,20230111,thr-inf_maxday2,D1_INVERTED,S40_H90
SPXW,20230111,780,1.2420034809523806,executable_quote,0.5757575407282156,30,0.5757575407282156,30,-0.602941180595477,36,-0.6099999904632568,41,22.726060429072078,735.0,22.72252475674014,7409734376.139887,7383582243.245897,8717377.631329855,202301,3955.0,1,2.9393939963166495,-0.37878788426121635,3955.0,1,2.9393939963166495,-0.37878788426121635,3935.0,-1,-0.08823534774120145,-1.0,3940.0,-1,-0.0800000190734863,-1.0,CALL,1.0,0.5757575407282156,30,1,trail,20230111,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230111,810,2.835057900867355,executable_quote,-0.611111107431812,35,-0.6060606148179462,36,-0.6458333374725447,62,-0.6315789490195193,64,22.964252860137464,765.0,22.689535787682196,9402607299.33158,7143979332.59227,752875988.9131031,202301,3965.0,-1,0.9444444959546328,-0.888888884289765,3960.0,-1,1.575757612976271,-0.7878787884261216,3940.0,-1,0.333333300219643,-1.0,3945.0,-1,0.34210525490240373,-1.0,CALL,1.0,-0.4722222148636239,30,-1,stop,20230111,thr-inf_maxday4,D1_INVERTED,S40_H90
SPXW,20230112,705,11.91412824728344,executable_quote,0.34146344583705446,37,0.4084507231437082,37,-0.6250000135465099,31,-0.6438356388082729,33,21.668602467368718,660.0,21.424904712894897,2573679610.634495,2017055703.2106078,185541302.474629,202301,3995.0,1,1.121951222348823,-0.6585365832383827,3985.0,1,1.098591523755994,-0.5211267406991065,3955.0,-1,0.2727272234672369,-0.943181819413319,3965.0,-1,0.2465753621512803,-0.9315068511046618,CALL,1.0,0.34146344583705446,37,1,trail,20230112,thr-inf_maxday4,D1_INVERTED,S40_H90
SPY,20230112,705,11.878016068216368,executable_quote,0.37500008537123786,37,0.7037036928020768,55,-0.6222222082408855,31,-0.6164383645531024,33,19.075447765079474,660.0,18.74890376990488,192469404.20860064,138849859.89844555,17873181.436718363,202301,398.0,1,1.0625000659686838,-0.58333331781129,397.0,1,1.03703700160675,-0.4691357952013846,394.0,-1,0.24444448270915564,-0.9111111107431812,395.0,-1,0.23287664745600845,-0.9178082231627236,CALL,1.0,0.7037036928020768,55,1,trail,20230112,thr-inf_maxday1,D1_INVERTED,S40_H90
QQQ,20230112,730,27.744352576608566,executable_quote,0.43750005820766225,33,0.4062499941792337,33,-0.6122449103716459,30,-0.6122449103716459,30,18.927107420641473,685.0,18.191179706430468,165935118.01987574,79493013.38799816,28814034.877292525,202301,280.0,1,1.031249970896169,-0.75,279.0,1,0.9843750145519155,-0.671875002910383,277.0,-1,0.26530610755402484,-0.8775510255283039,277.0,-1,0.26530610755402484,-0.8775510255283039,CALL,1.0,0.4062499941792337,33,1,trail,20230112,thr-inf_maxday2,D1_INVERTED,S40_H90
