ticker,sources,source_count,max_trades_per_day,daily_order,min_score,select_score,valid_score,select_basic_pass,valid_basic_pass,test1_basic_pass,test2_basic_pass,select_user_pass,valid_user_pass,test1_user_pass,test2_user_pass,pretest_basic_pass,pretest_user_pass,all_basic_pass,all_user_pass,stability_score,sel_trades,sel_win_rate,sel_profit_factor,sel_pnl_return,sel_avg_return,sel_max_drawdown,sel_call_rate,sel_days_with_trades,sel_daily_win_rate,sel_daily_max_drawdown,sel_top5_share_of_pnl,sel_min_month_trades,sel_positive_month_rate,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_daily_max_drawdown,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,t1_trades,t1_win_rate,t1_profit_factor,t1_pnl_return,t1_avg_return,t1_max_drawdown,t1_call_rate,t1_days_with_trades,t1_daily_win_rate,t1_daily_max_drawdown,t1_top5_share_of_pnl,t1_min_month_trades,t1_positive_month_rate,t2_trades,t2_win_rate,t2_profit_factor,t2_pnl_return,t2_avg_return,t2_max_drawdown,t2_call_rate,t2_days_with_trades,t2_daily_win_rate,t2_daily_max_drawdown,t2_top5_share_of_pnl,t2_min_month_trades,t2_positive_month_rate
SPY,"d50ret,d65ret,d80_front",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d50ret,d80_front,d65ret",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d65ret,d50ret,d80_front",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d65ret,d80_front,d50ret",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d80_front,d50ret,d65ret",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d80_front,d65ret,d50ret",3,1,score_desc,-999999.0,21.236083038395076,20.334826380119686,False,False,False,False,False,False,False,False,False,False,False,False,20.334826380119686,122,0.45081967213114754,1.1617301146505405,2.4289369235784113,0.019909319045724683,-1.9433833176084745,0.22950819672131148,122,0.45081967213114754,-1.9433833176084745,1.0292568636639998,18,0.6666666666666666,128,0.421875,1.1223729469901391,2.333737398285397,0.018232323424104663,-3.0104581376888024,0.21875,128,0.421875,-3.0104581376888024,1.0712430635240953,20,0.8333333333333334,248,0.4153225806451613,1.0819494292116933,2.8660136025682386,0.011556506461968704,-4.080108117106384,0.3629032258064516,248,0.4153225806451613,-4.080108117106384,0.8722917427048311,19,0.5833333333333334,96,0.4166666666666667,1.0965834116929625,1.4314716690091267,0.01491116321884507,-2.1996903088033744,0.34375,96,0.4166666666666667,-2.1996903088033744,1.7464544036212153,17,0.6
SPY,"d50ret,d65ret,cons_m2s1c45",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"d50ret,cons_m2s1c45,d65ret",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"d65ret,d50ret,cons_m2s1c45",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"d65ret,cons_m2s1c45,d50ret",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"cons_m2s1c45,d50ret,d65ret",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"cons_m2s1c45,d65ret,d50ret",3,1,score_desc,0.0,20.087656102202523,22.73204563571322,False,False,False,False,False,False,False,False,False,False,False,False,20.087656102202523,122,0.4344262295081967,1.1394220317146022,2.16721934552557,0.01776409299611123,-2.6297611953293245,0.22950819672131148,122,0.4344262295081967,-2.6297611953293245,1.153551902884905,19,0.5,125,0.472,1.3259605914085235,5.180110284446798,0.04144088227557438,-1.9790539561409055,0.256,125,0.472,-1.9790539561409055,0.48261520753838233,17,0.6666666666666666,241,0.4190871369294606,1.06170543317247,2.0130668698051695,0.008352974563506928,-4.126789318841331,0.3236514522821577,241,0.4190871369294606,-4.126789318841331,1.2418862172432241,18,0.4166666666666667,96,0.4583333333333333,1.2112863297368381,2.851337935993338,0.029701436833263938,-1.7099198160181304,0.40625,96,0.4583333333333333,-1.7099198160181304,0.8767813763643066,17,0.8
SPY,"d65ret,cons_m2s1c45,cons_m2s2c30",3,1,score_desc,0.0,19.613828350013893,24.117313329164062,False,False,False,False,False,False,False,False,False,False,False,False,19.613828350013893,122,0.4262295081967213,1.1251139776009447,1.9423014916036696,0.015920504029538277,-2.417134827240977,0.23770491803278687,122,0.4262295081967213,-2.417134827240977,1.2871328219677494,19,0.5,127,0.4645669291338583,1.2979946982274058,4.690022237436307,0.03692930895619139,-1.461538515550445,0.25196850393700787,127,0.4645669291338583,-1.461538515550445,0.5330465130942679,19,0.8333333333333334,244,0.4385245901639344,1.1146004773705218,3.589853515596875,0.014712514408183915,-6.986411518678668,0.3114754098360656,244,0.4385245901639344,-6.986411518678668,0.6964072459052224,19,0.5833333333333334,96,0.46875,1.1515134790698995,1.9287633949260996,0.02009128536381354,-1.543816562932274,0.4895833333333333,96,0.46875,-1.543816562932274,1.296167278255396,17,0.6
SPY,"d65ret,cons_m2s2c30,cons_m2s1c45",3,1,score_desc,0.0,19.613828350013893,24.117313329164062,False,False,False,False,False,False,False,False,False,False,False,False,19.613828350013893,122,0.4262295081967213,1.1251139776009447,1.9423014916036696,0.015920504029538277,-2.417134827240977,0.23770491803278687,122,0.4262295081967213,-2.417134827240977,1.2871328219677494,19,0.5,127,0.4645669291338583,1.2979946982274058,4.690022237436307,0.03692930895619139,-1.461538515550445,0.25196850393700787,127,0.4645669291338583,-1.461538515550445,0.5330465130942679,19,0.8333333333333334,244,0.4385245901639344,1.1146004773705218,3.589853515596875,0.014712514408183915,-6.986411518678668,0.3114754098360656,244,0.4385245901639344,-6.986411518678668,0.6964072459052224,19,0.5833333333333334,96,0.46875,1.1515134790698995,1.9287633949260996,0.02009128536381354,-1.543816562932274,0.4895833333333333,96,0.46875,-1.543816562932274,1.296167278255396,17,0.6
SPY,"cons_m2s1c45,d65ret,cons_m2s2c30",3,1,score_desc,0.0,19.613828350013893,24.117313329164062,False,False,False,False,False,False,False,False,False,False,False,False,19.613828350013893,122,0.4262295081967213,1.1251139776009447,1.9423014916036696,0.015920504029538277,-2.417134827240977,0.23770491803278687,122,0.4262295081967213,-2.417134827240977,1.2871328219677494,19,0.5,127,0.4645669291338583,1.2979946982274058,4.690022237436307,0.03692930895619139,-1.461538515550445,0.25196850393700787,127,0.4645669291338583,-1.461538515550445,0.5330465130942679,19,0.8333333333333334,244,0.4385245901639344,1.1146004773705218,3.589853515596875,0.014712514408183915,-6.986411518678668,0.3114754098360656,244,0.4385245901639344,-6.986411518678668,0.6964072459052224,19,0.5833333333333334,96,0.46875,1.1515134790698995,1.9287633949260996,0.02009128536381354,-1.543816562932274,0.4895833333333333,96,0.46875,-1.543816562932274,1.296167278255396,17,0.6
SPY,"cons_m2s1c45,cons_m2s2c30,d65ret",3,1,score_desc,0.0,19.613828350013893,24.117313329164062,False,False,False,False,False,False,False,False,False,False,False,False,19.613828350013893,122,0.4262295081967213,1.1251139776009447,1.9423014916036696,0.015920504029538277,-2.417134827240977,0.23770491803278687,122,0.4262295081967213,-2.417134827240977,1.2871328219677494,19,0.5,127,0.4645669291338583,1.2979946982274058,4.690022237436307,0.03692930895619139,-1.461538515550445,0.25196850393700787,127,0.4645669291338583,-1.461538515550445,0.5330465130942679,19,0.8333333333333334,244,0.4385245901639344,1.1146004773705218,3.589853515596875,0.014712514408183915,-6.986411518678668,0.3114754098360656,244,0.4385245901639344,-6.986411518678668,0.6964072459052224,19,0.5833333333333334,96,0.46875,1.1515134790698995,1.9287633949260996,0.02009128536381354,-1.543816562932274,0.4895833333333333,96,0.46875,-1.543816562932274,1.296167278255396,17,0.6
SPY,"cons_m2s2c30,d65ret,cons_m2s1c45",3,1,score_desc,0.0,19.613828350013893,24.117313329164062,False,False,False,False,False,False,False,False,False,False,False,False,19.613828350013893,122,0.4262295081967213,1.1251139776009447,1.9423014916036696,0.015920504029538277,-2.417134827240977,0.23770491803278687,122,0.4262295081967213,-2.417134827240977,1.2871328219677494,19,0.5,127,0.4645669291338583,1.2979946982274058,4.690022237436307,0.03692930895619139,-1.461538515550445,0.25196850393700787,127,0.4645669291338583,-1.461538515550445,0.5330465130942679,19,0.8333333333333334,244,0.4385245901639344,1.1146004773705218,3.589853515596875,0.014712514408183915,-6.986411518678668,0.3114754098360656,244,0.4385245901639344,-6.986411518678668,0.6964072459052224,19,0.5833333333333334,96,0.46875,1.1515134790698995,1.9287633949260996,0.02009128536381354,-1.543816562932274,0.4895833333333333,96,0.46875,-1.543816562932274,1.296167278255396,17,0.6
