ticker,artifact,file,trades,win_rate,profit_factor,pnl_return,min_month_trades,positive_months,call_rate,top5_share,first_2_month_share,first_3_month_share,first_4_month_share,passes_basic,passes_curve
SPY,event_option_spy_pair_wincls_variant_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,165,0.4666666666666667,1.5190372491952138,10.663482500866442,21,5,0.3090909090909091,0.7052166415167387,0.12600515870576454,0.4254756569905408,0.6669506742546454,True,True
SPY,event_option_spy_nested_wincls_primary_fallback_m19_2026janjun_partial_risk5000,nested_volume_backfill_trades.csv,164,0.4817073170731707,1.4948223761198152,10.214783254349308,20,5,0.3048780487804878,0.7166148447659686,0.20985798244569526,0.44190922293993457,0.6523209970707118,True,True
SPY,event_option_spy_nested_wincls_primary_fallback_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,164,0.4817073170731707,1.4948223761198152,10.214783254349308,20,5,0.3048780487804878,0.7166148447659686,0.20985798244569526,0.44190922293993457,0.6523209970707118,True,True
SPY,event_option_spy_pair_wincls_current_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,164,0.4817073170731707,1.4948223761198152,10.214783254349308,20,5,0.3048780487804878,0.7166148447659686,0.20985798244569526,0.44190922293993457,0.6523209970707118,True,True
SPY,event_option_spy_nested_volume_backfill_m19_sel4_2026janmay_risk5000,nested_volume_backfill_trades.csv,187,0.48128342245989303,1.644383592550364,19.496899736565943,23,4,0.5561497326203209,0.8541806039779598,0.5399445615654495,0.4204310050953171,0.8178445955512469,True,False
SPY,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000,intraday_circuit_trades.csv,154,0.4805194805194805,1.6263356485221405,20.063801182511774,19,4,0.6753246753246753,1.2600996082622369,0.5246884617916516,0.41353585380017877,0.7997205481452179,True,False
SPY,event_option_spy_nested_volume_backfill_m19_sel5_2026janmay_risk5000,nested_volume_backfill_trades.csv,159,0.4779874213836478,1.6246889248131002,20.415830661253107,21,4,0.660377358490566,1.2383717532648597,0.5156412763613445,0.401507109286726,0.7810328339868914,True,False
SPY,event_option_spy_nested_volume_backfill_m19_sel6_2026janmay_risk5000,nested_volume_backfill_trades.csv,159,0.4779874213836478,1.6246889248131002,20.415830661253107,21,4,0.660377358490566,1.2383717532648597,0.5156412763613445,0.401507109286726,0.7810328339868914,True,False
SPY,event_option_spy_pair_current_wincls_m19_2026janmay_risk5000,nested_volume_backfill_trades.csv,159,0.4779874213836478,1.6246889248131002,20.415830661253107,21,4,0.660377358490566,1.2383717532648597,0.5156412763613445,0.401507109286726,0.7810328339868914,True,False
SPY,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2026janjun_risk5000,intraday_circuit_trades.csv,149,0.47651006711409394,1.5892394723365237,18.759917007006305,19,4,0.6912751677852349,1.3476812291276248,0.5611562661078934,0.44227813744529404,0.7858003795296087,True,False
