ticker,underlying_ticker,trade_date,expiration,dte_days,expiry_mode,has_greeks,has_iv,has_ohlc,has_oi,has_underlying,greeks_path,iv_path,ohlc_path,oi_path,underlying_path
QQQ,QQQ,20250102,20250102,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250102_20250102_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250102_20250102_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250102_20250102_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250102_20250102_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250102.parquet
QQQ,QQQ,20250103,20250103,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250103_20250103_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250103_20250103_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250103_20250103_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250103_20250103_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250103.parquet
QQQ,QQQ,20250106,20250106,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250106_20250106_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250106_20250106_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250106_20250106_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250106_20250106_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250106.parquet
QQQ,QQQ,20250107,20250107,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250107_20250107_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250107_20250107_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250107_20250107_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250107_20250107_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250107.parquet
QQQ,QQQ,20250108,20250108,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250108_20250108_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250108_20250108_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250108_20250108_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250108_20250108_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250108.parquet
QQQ,QQQ,20250110,20250110,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250110_20250110_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250110_20250110_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250110_20250110_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250110_20250110_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250110.parquet
QQQ,QQQ,20250113,20250113,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250113_20250113_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250113_20250113_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250113_20250113_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250113_20250113_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250113.parquet
QQQ,QQQ,20250114,20250114,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250114_20250114_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250114_20250114_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250114_20250114_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250114_20250114_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250114.parquet
QQQ,QQQ,20250115,20250115,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250115_20250115_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250115_20250115_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250115_20250115_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250115_20250115_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250115.parquet
QQQ,QQQ,20250116,20250116,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250116_20250116_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250116_20250116_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250116_20250116_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250116_20250116_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250116.parquet
QQQ,QQQ,20250117,20250117,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250117_20250117_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250117_20250117_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250117_20250117_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250117_20250117_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250117.parquet
QQQ,QQQ,20250121,20250121,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250121_20250121_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250121_20250121_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250121_20250121_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250121_20250121_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250121.parquet
QQQ,QQQ,20250122,20250122,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250122_20250122_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250122_20250122_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250122_20250122_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250122_20250122_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250122.parquet
QQQ,QQQ,20250123,20250123,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250123_20250123_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250123_20250123_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250123_20250123_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250123_20250123_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250123.parquet
QQQ,QQQ,20250124,20250124,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250124_20250124_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250124_20250124_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250124_20250124_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250124_20250124_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250124.parquet
QQQ,QQQ,20250127,20250127,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250127_20250127_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250127_20250127_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250127_20250127_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250127_20250127_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250127.parquet
QQQ,QQQ,20250128,20250128,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250128_20250128_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250128_20250128_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250128_20250128_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250128_20250128_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250128.parquet
QQQ,QQQ,20250129,20250129,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250129_20250129_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250129_20250129_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250129_20250129_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250129_20250129_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250129.parquet
QQQ,QQQ,20250130,20250130,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250130_20250130_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250130_20250130_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250130_20250130_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250130_20250130_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250130.parquet
QQQ,QQQ,20250131,20250131,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\01\QQQ_20250131_20250131_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\01\QQQ_20250131_20250131_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\01\QQQ_20250131_20250131_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\01\QQQ_20250131_20250131_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\01\QQQ_20250131.parquet
QQQ,QQQ,20250203,20250203,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\02\QQQ_20250203_20250203_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\02\QQQ_20250203_20250203_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\02\QQQ_20250203_20250203_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\02\QQQ_20250203_20250203_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\02\QQQ_20250203.parquet
